   0    1    0    1    0.25861    0.00000    0.00000    0.14346    1    0    0    0
   0    0    1    1    0.32144    0.12500    0.00000    0.02821    0    1    0    0
   0    0    1    1    0.39683    0.00000    0.00000    0.11027    1    0    0    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01493    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01541    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01571    1    0    0    0
   0    1    0    1    0.00515    0.00000    0.33333    0.05660    1    0    0    1
   0    0    1    0    0.37170    0.00000    0.00000    0.02435    1    0    0    1
   0    0    1    1    0.27117    0.00000    0.00000    0.01757    1    0    0    0
   0    0    1    1    0.35914    0.00000    0.00000    0.01854    1    0    0    1
   0    0    1    0    0.30887    0.00000    0.00000    0.01520    0    0    1    1
   1    0    0    1    0.34657    0.00000    0.00000    0.09193    1    0    0    0
   0    1    0    0    0.20834    0.00000    0.00000    0.02049    1    0    0    1
   0    0    1    0    0.40940    0.37500    0.00000    0.03094    1    0    0    1
   0    0    1    1    0.19578    0.12500    0.50000    0.06710    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01571    1    0    0    0
   1    0    0    0    0.28374    0.37500    0.33333    0.51334    1    0    0    1
   0    0    1    1    0.29631    0.00000    0.00000    0.01571    1    0    0    0
   0    0    1    1    0.35914    0.00000    0.00000    0.01571    1    0    0    0
   0    0    1    1    0.24604    0.00000    0.00000    0.01533    1    0    0    0
   1    0    0    1    0.57276    0.12500    0.00000    0.11941    1    0    0    0
   0    0    1    1    0.32144    0.12500    0.33333    0.04016    1    0    0    0
   0    0    1    1    0.73611    0.00000    0.00000    0.01415    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01571    1    0    0    0
   1    0    0    1    0.88691    0.00000    0.00000    0.06764    0    1    0    0
   1    0    0    1    0.28374    0.00000    0.16667    0.12367    0    1    0    1
   0    1    0    0    0.42197    0.00000    0.16667    0.04489    1    0    0    1
   0    1    0    1    0.42197    0.12500    0.00000    0.05075    1    0    0    0
   0    0    1    0    0.34657    0.00000    0.00000    0.01541    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01541    1    0    0    0
   1    0    0    1    0.25861    0.00000    0.16667    0.15086    1    0    0    0
   0    0    1    1    0.40940    0.00000    0.00000    0.01689    1    0    0    0
   0    0    1    1    0.45966    0.25000    0.00000    0.01547    1    0    0    0
   0    0    1    1    0.34657    0.00000    0.00000    0.01541    1    0    0    0
   0    0    1    0    0.25861    0.00000    0.00000    0.01493    1    0    0    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01518    1    0    0    1
   0    0    1    1    0.47223    0.00000    0.00000    0.01541    1    0    0    0
   0    0    1    0    0.30887    0.12500    0.00000    0.04714    0    0    1    1
   1    0    0    1    0.58532    0.00000    0.00000    0.10150    1    0    0    0
   0    0    1    0    0.17693    0.12500    0.00000    0.02821    0    1    0    0
   0    0    1    1    0.27117    0.00000    0.00000    0.01571    1    0    0    0
   0    0    1    0    0.24604    0.12500    0.00000    0.01918    1    0    0    0
   0    0    1    0    0.20834    0.00000    0.00000    0.02822    0    1    0    0
   0    0    1    1    0.25861    0.00000    0.00000    0.01547    1    0    0    0
   0    0    1    1    0.88062    0.00000    0.00000    0.01513    0    0    1    0
   0    1    0    1    0.35914    0.12500    0.00000    0.04099    1    0    0    0
   1    0    0    1    0.29631    0.00000    0.16667    0.48313    0    1    0    0
   0    0    1    0    0.01985    0.50000    0.33333    0.06104    1    0    0    0
   0    1    0    1    0.25861    0.25000    0.00000    0.14346    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01571    1    0    0    0
   0    1    0    1    0.40312    0.12500    0.00000    0.05869    0    1    0    0
   0    1    0    0    0.40312    0.00000    0.00000    0.02537    1    0    0    1
   1    0    0    1    0.67328    0.00000    0.16667    0.15086    1    0    0    0
   0    0    1    1    0.14551    0.12500    0.00000    0.02194    0    1    0    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01513    0    0    1    0
   0    0    1    1    0.29631    0.00000    0.00000    0.01394    1    0    0    1
   0    0    1    0    0.30887    0.12500    0.16667    0.04364    0    1    0    1
   0    0    1    1    0.56019    0.00000    0.00000    0.01361    1    0    0    0
   0    0    1    1    0.40940    0.00000    0.00000    0.01541    0    1    0    0
   0    0    1    1    0.24604    0.00000    0.00000    0.01376    1    0    0    0
   0    0    1    0    0.58532    0.12500    0.00000    0.02830    1    0    0    0
   0    1    0    0    0.35914    0.12500    0.00000    0.05075    1    0    0    1
   0    1    0    1    0.30887    0.00000    0.00000    0.02537    1    0    0    0
   0    1    0    1    0.28374    0.00000    0.00000    0.02937    0    1    0    0
   1    0    0    0    0.23348    0.00000    0.33333    0.05130    1    0    0    1
   1    0    0    1    0.45966    0.12500    0.00000    0.10364    1    0    0    0
   0    0    1    1    0.19578    0.00000    0.00000    0.01799    1    0    0    0
   1    0    0    1    0.29631    0.00000    0.00000    0.15459    0    1    0    0
   0    0    1    0    0.30887    0.00000    0.33333    0.02976    0    1    0    0
   0    0    1    0    0.27117    0.00000    0.00000    0.01513    1    0    0    1
   0    0    1    0    0.29631    0.12500    0.00000    0.03094    1    0    0    1
   0    0    1    1    0.23348    0.00000    0.00000    0.01318    0    0    1    0
   0    1    0    1    0.22091    0.00000    0.00000    0.02245    1    0    0    0
   0    1    0    1    0.23348    0.12500    0.16667    0.07173    1    0    0    0
   0    0    1    1    0.33400    0.00000    0.00000    0.01522    1    0    0    1
   0    0    1    0    0.10782    0.25000    0.33333    0.06710    1    0    0    0
   0    1    0    1    0.45338    0.00000    0.33333    0.05075    1    0    0    0
   0    1    0    1    0.52249    0.00000    0.00000    0.02537    1    0    0    0
   0    1    0    1    0.63559    0.00000    0.00000    0.02445    1    0    0    0
   1    0    0    0    0.27117    0.12500    0.00000    0.12999    1    0    0    1
   0    0    1    1    0.69213    0.00000    0.00000    0.01571    1    0    0    0
   0    0    1    1    0.50364    0.00000    0.33333    0.02830    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01427    1    0    0    0
   1    0    0    1    0.63559    0.00000    0.16667    0.11980    0    1    0    0
   0    0    1    0    0.19578    0.00000    0.00000    0.01509    0    0    1    1
   0    0    1    1    0.37170    0.00000    0.00000    0.01571    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01691    1    0    0    0
   0    0    1    1    0.30887    1.00000    0.33333    0.13575    1    0    0    0
   0    0    1    1    0.54763    0.00000    0.16667    0.03143    1    0    0    0
   0    1    0    0    0.49736    0.00000    0.00000    0.03074    1    0    0    1
   0    0    1    1    0.32144    0.00000    0.00000    0.01518    1    0    0    0
   0    0    1    1    0.20834    0.00000    0.00000    0.01691    1    0    0    0
   0    0    1    1    0.00729    0.50000    0.16667    0.07746    1    0    0    0
   0    0    1    1    0.10782    0.00000    0.33333    0.04006    1    0    0    1
   1    0    0    0    0.47223    0.00000    0.16667    0.10735    1    0    0    1
   0    0    1    0    0.56019    0.12500    0.66667    0.05446    1    0    0    0
   1    0    0    1    0.47223    0.00000    0.00000    0.05060    1    0    0    0
   0    0    1    1    0.34657    0.00000    0.00000    0.11027    1    0    0    0
   1    0    0    1    0.76125    0.00000    0.00000    0.06539    1    0    0    0
   0    0    1    1    0.04499    0.50000    0.16667    0.05685    0    0    1    0
   0    0    1    0    0.00729    0.12500    0.16667    0.02173    1    0    0    1
   0    0    1    1    0.25861    0.00000    0.00000    0.01547    1    0    0    0
   1    0    0    1    0.69842    0.00000    0.00000    0.05991    0    1    0    0
   0    0    1    1    0.22091    0.12500    0.16667    0.01533    1    0    0    0
   0    0    1    1    0.30887    0.37500    0.16667    0.04971    1    0    0    0
   1    0    0    0    0.62302    0.00000    0.00000    0.05604    0    1    0    0
   0    1    0    1    0.37170    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    1    0.44710    0.00000    0.00000    0.00000    1    0    0    0
   0    0    1    0    0.30887    1.00000    0.33333    0.13575    1    0    0    0
   0    1    0    1    0.37170    0.00000    0.00000    0.02938    0    1    0    0
   0    0    1    1    0.10782    0.50000    0.33333    0.06126    1    0    0    0
   0    1    0    1    0.00729    0.25000    0.16667    0.07612    1    0    0    1
   0    0    1    0    0.04499    0.00000    0.33333    0.04299    1    0    0    1
   1    0    0    1    0.47223    0.00000    0.00000    0.09759    1    0    0    0
   0    0    1    0    0.30887    0.12500    0.00000    0.03025    0    0    1    1
   1    0    0    1    0.56019    0.00000    0.00000    0.05182    1    0    0    1
   0    0    1    1    0.49736    0.12500    0.16667    0.03025    0    0    1    0
   0    0    1    1    0.44710    0.00000    0.00000    0.01541    1    0    0    0
   0    1    0    0    0.39683    0.00000    0.00000    0.02537    1    0    0    1
   0    1    0    1    0.23348    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    0    0.23348    0.12500    0.00000    0.01533    1    0    0    1
   0    1    0    1    0.03242    0.12500    0.16667    0.05075    1    0    0    1
   1    0    0    0    0.54763    0.00000    0.00000    0.05411    0    1    0    1
   1    0    0    0    0.72355    0.00000    0.00000    0.28599    0    1    0    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01513    0    0    1    0
   0    0    1    1    0.52249    0.00000    0.16667    0.01640    1    0    0    0
   0    0    1    0    0.30887    0.00000    0.00000    0.01513    0    0    1    1
   0    1    0    0    0.29631    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    1    0.34657    0.00000    0.00000    0.01854    1    0    0    0
   0    0    1    1    0.30887    1.00000    0.33333    0.13575    1    0    0    0
   0    0    1    1    0.42197    0.00000    0.00000    0.01268    1    0    0    0
   0    0    1    1    0.56647    0.00000    0.00000    0.01410    0    1    0    0
   0    0    1    1    0.22091    0.00000    0.00000    0.01571    1    0    0    1
   0    0    1    0    0.01985    0.00000    0.16667    0.02042    1    0    0    0
   0    0    1    1    0.39683    0.12500    0.00000    0.03094    1    0    0    0
   0    0    1    1    0.32144    0.00000    0.00000    0.03667    0    1    0    1
   0    0    1    0    0.19578    0.00000    0.00000    0.01513    0    0    1    1
   1    0    0    1    0.49736    0.00000    0.00000    0.06051    0    1    0    1
   0    0    1    1    0.29631    0.00000    0.00000    0.01376    1    0    0    0
   0    1    0    0    0.43453    0.00000    0.00000    0.04099    1    0    0    1
   0    0    1    1    0.27117    0.00000    0.00000    0.01415    1    0    0    0
   0    1    0    1    0.37170    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    1    0.30887    0.12500    0.00000    0.01513    0    0    1    0
   1    0    0    0    0.38427    0.12500    0.00000    0.22110    0    1    0    1
   0    0    1    0    0.33400    0.00000    0.00000    0.01547    1    0    0    1
   0    1    0    1    0.52249    0.12500    0.00000    0.05270    1    0    0    0
   1    0    0    0    0.39683    0.00000    0.00000    0.14891    0    1    0    1
   0    1    0    1    0.37170    0.00000    0.00000    0.02049    1    0    0    0
   0    0    1    1    0.19578    0.00000    0.00000    0.01571    1    0    0    1
   0    1    0    1    0.33400    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    1    0.63559    0.00000    0.00000    0.01571    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01541    1    0    0    0
   1    0    0    1    0.47223    0.12500    0.00000    0.17567    1    0    0    1
   0    0    1    1    0.27117    0.00000    0.00000    0.01825    1    0    0    0
   0    1    0    1    0.23348    0.00000    0.00000    0.02049    1    0    0    1
   0    0    1    1    0.25232    0.00000    0.00000    0.01415    1    0    0    0
   0    1    0    1    0.22091    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    0    0.30887    0.37500    0.16667    0.04971    1    0    0    0
   1    0    0    0    0.43453    0.12500    0.00000    0.16293    1    0    0    1
   0    0    1    1    0.35914    0.00000    0.00000    0.01518    1    0    0    0
   0    1    0    1    0.73611    0.00000    0.00000    0.02635    1    0    0    0
   0    0    1    0    0.05755    0.50000    0.33333    0.06126    1    0    0    1
   0    1    0    1    0.29631    0.00000    0.00000    0.02049    1    0    0    0
   0    0    1    0    0.30887    0.00000    0.00000    0.01474    1    0    0    0
   0    1    0    1    0.54763    0.12500    0.00000    0.05075    1    0    0    0
   0    1    0    0    0.09525    0.00000    0.33333    0.05124    1    0    0    1
   0    1    0    1    0.23348    0.00000    0.00000    0.02049    1    0    0    0
   0    1    0    1    0.40940    0.00000    0.00000    0.02396    1    0    0    0
   0    0    1    0    0.30887    0.12500    0.00000    0.02821    0    1    0    0
   0    0    1    0    0.30887    0.12500    0.00000    0.03025    0    0    1    1
   0    1    0    1    0.35914    0.00000    0.00000    0.02049    1    0    0    0
   0    0    1    1    0.27117    0.00000    0.00000    0.01391    1    0    0    0
   0    0    1    1    0.37170    0.00000    0.00000    0.01410    0    1    0    0
   1    0    0    1    0.54763    0.25000    0.00000    0.17567    0    0    1    0
   0    0    1    0    0.30887    0.00000    0.00000    0.01518    1    0    0    0
   0    1    0    0    0.29631    0.00000    0.33333    0.02830    1    0    0    1
   1    0    0    1    0.45966    0.12500    0.16667    0.10258    1    0    0    1
   0    1    0    1    0.67328    0.12500    0.00000    0.05075    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01415    1    0    0    0
   0    0    1    0    0.35914    0.12500    0.16667    0.02042    1    0    0    0
   1    0    0    1    0.77381    0.00000    0.00000    0.05182    1    0    0    0
   0    0    1    1    0.37170    0.12500    0.00000    0.03143    1    0    0    0
   0    0    1    0    0.50993    0.00000    0.33333    0.03945    1    0    0    0
   0    0    1    0    0.35914    0.00000    0.33333    0.02976    0    1    0    1
   1    0    0    0    0.47223    0.00000    0.00000    0.15459    0    1    0    1
   1    0    0    0    0.37170    0.00000    0.00000    0.16884    1    0    0    1
   1    0    0    0    0.43453    0.00000    0.00000    1.00000    0    1    0    1
   0    1    0    0    0.62302    0.00000    0.16667    0.05075    1    0    0    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01513    0    0    1    0
   0    0    1    1    0.03242    0.50000    0.33333    0.06126    1    0    0    1
   1    0    0    1    0.64815    0.12500    0.16667    0.15547    1    0    0    0
   1    0    0    1    0.49736    0.00000    0.00000    0.00000    1    0    0    0
   0    0    1    0    0.30887    0.00000    0.00000    0.01513    0    0    1    0
   0    1    0    1    0.44710    0.00000    0.00000    0.02049    1    0    0    0
   0    0    1    1    0.19578    0.50000    0.16667    0.07746    1    0    0    0
   0    0    1    1    0.30887    0.12500    0.00000    0.01518    1    0    0    1
   1    0    0    0    0.72355    0.00000    0.16667    0.29954    1    0    0    1
   1    0    0    0    0.43453    0.00000    0.00000    0.26474    1    0    0    1
   1    0    0    1    0.47223    0.00000    0.00000    0.06051    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.00000    1    0    0    1
   0    1    0    0    0.50993    0.00000    0.16667    0.03806    1    0    0    1
   1    0    0    1    0.45966    0.00000    0.16667    0.05797    0    1    0    0
   0    0    1    0    0.30887    0.00000    0.00000    0.01513    0    0    1    1
   1    0    0    0    0.78638    0.12500    0.00000    0.15216    1    0    0    1
   0    0    1    0    0.56019    0.00000    0.00000    0.01513    1    0    0    0
   0    1    0    1    0.37170    0.00000    0.00000    0.00000    1    0    0    0
   0    0    1    1    0.08268    0.50000    0.16667    0.05685    0    0    1    0
   0    0    1    0    0.43453    0.12500    0.16667    0.03953    1    0    0    1
   0    0    1    1    0.81151    0.00000    0.00000    0.01513    0    0    1    0
   0    0    1    1    0.34657    0.00000    0.00000    0.01533    1    0    0    0
   0    0    1    1    0.19578    0.00000    0.00000    0.01854    1    0    0    0
   0    0    1    1    0.23348    0.00000    0.00000    0.01571    1    0    0    1
   1    0    0    1    0.47223    0.00000    0.00000    0.05075    1    0    0    0
   0    0    1    1    0.40940    0.00000    0.00000    0.01691    0    1    0    0
   0    0    1    1    0.37170    0.00000    0.00000    0.01854    1    0    0    1
   0    0    1    1    0.27117    0.00000    0.00000    0.01541    1    0    0    0
   0    1    0    1    0.52249    0.00000    0.00000    0.02537    1    0    0    1
   0    0    1    0    0.27117    0.00000    0.00000    0.01513    0    0    1    1
   1    0    0    0    0.32144    0.00000    0.00000    0.15390    1    0    0    1
   1    0    0    0    0.23348    0.12500    0.00000    0.17777    0    1    0    1
   0    1    0    1    0.44710    0.00000    0.00000    0.02513    0    1    0    0
   0    0    1    0    0.29631    0.00000    0.00000    0.01727    1    0    0    0
   0    0    1    1    0.29631    0.00000    0.00000    0.01541    1    0    0    0
   1    0    0    1    0.47223    0.00000    0.00000    0.05411    0    1    0    0
   0    0    1    1    0.29002    0.00000    0.00000    0.01411    0    1    0    0
   1    0    0    0    0.01985    0.12500    0.33333    0.29581    1    0    0    0
   1    0    0    1    0.47223    0.00000    0.00000    0.05953    1    0    0    1
   1    0    0    0    0.62302    0.00000    0.16667    0.48313    0    1    0    1
   0    0    1    0    0.30887    0.00000    0.00000    0.01513    0    0    1    1
   0    0    1    1    0.30887    0.25000    0.00000    0.04538    0    0    1    1
   0    0    1    1    0.23348    0.00000    0.00000    0.00000    1    0    0    0
   0    1    0    0    0.37170    0.00000    0.00000    0.02411    0    0    1    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01571    1    0    0    0
   1    0    0    1    0.00628    0.12500    0.33333    0.29581    1    0    0    1
   1    0    0    0    0.47223    0.00000    0.00000    0.21643    0    1    0    1
   1    0    0    0    0.20834    0.12500    0.00000    0.21256    0    1    0    1
   0    1    0    1    0.37170    0.12500    0.00000    0.04684    0    1    0    0
   1    0    0    0    0.37170    0.00000    0.00000    0.11112    0    1    0    1
   1    0    0    0    0.29631    0.00000    0.00000    0.16231    0    1    0    1
   1    0    0    0    0.22091    0.25000    0.33333    0.51212    0    1    0    1
   0    1    0    0    0.32144    0.12500    0.16667    0.05075    1    0    0    0
   0    0    1    1    0.34657    0.00000    0.00000    0.01541    1    0    0    0
   0    1    0    1    0.53506    0.12500    0.16667    0.05124    1    0    0    0
   0    0    1    0    0.32144    0.00000    0.00000    0.01533    1    0    0    1
   0    1    0    0    0.29631    0.12500    0.00000    0.05075    1    0    0    1
   0    1    0    1    0.67328    0.00000    0.00000    0.02733    1    0    0    0
   1    0    0    0    0.38427    0.00000    0.33333    0.32180    1    0    0    1
   1    0    0    0    0.49736    0.12500    0.16667    0.26253    0    1    0    1
   0    0    1    1    0.27117    0.00000    0.00000    0.01415    1    0    0    0
   0    0    1    1    0.33400    0.00000    0.00000    0.01541    1    0    0    0
   0    1    0    0    0.37170    0.00000    0.00000    0.02411    0    0    1    1
   0    1    0    0    0.27117    0.12500    0.16667    0.05660    1    0    0    1
   0    0    1    1    0.30887    1.00000    0.33333    0.13575    1    0    0    0
   1    0    0    0    0.44710    0.00000    0.00000    0.26474    0    1    0    1
   0    0    1    1    0.76125    0.00000    0.00000    0.01217    1    0    0    0
   0    1    0    0    0.44710    0.00000    0.00000    0.02537    1    0    0    1
   0    0    1    0    0.38427    0.12500    0.16667    0.04006    1    0    0    1
   1    0    0    0    0.19578    0.00000    0.16667    0.11317    0    1    0    1
   0    0    1    0    0.30887    0.25000    0.00000    0.04538    0    0    1    1
   1    0    0    1    0.56647    0.00000    0.00000    0.05563    1    0    0    0
   1    0    0    1    0.47223    0.00000    0.16667    0.29954    1    0    0    0
   0    0    1    1    0.19578    0.25000    0.00000    0.03513    1    0    0    0
   1    0    0    0    0.47223    0.12500    0.00000    0.26087    1    0    0    1
   0    0    1    1    0.30887    0.00000    0.00000    0.01541    1    0    0    0
   1    0    0    1    0.35914    0.12500    0.00000    0.12999    1    0    0    0
   1    0    0    0    0.50993    0.00000    0.00000    0.26253    0    1    0    1
   0    0    1    1    0.56019    0.00000    0.00000    0.01571    1    0    0    1
   1    0    0    1    0.56019    0.00000    0.00000    0.06929    1    0    0    0
   0    1    0    1    0.01985    0.12500    0.16667    0.05075    1    0    0    1
   1    0    0    0    0.29631    0.37500    0.33333    0.51334    1    0    0    1
   0    1    0    1    0.34657    0.00000    0.00000    0.02537    1    0    0    0
   0    1    0    1    0.30887    0.00000    0.00000    0.02537    1    0    0    0
   0    1    0    1    0.44710    0.00000    0.00000    0.02537    1    0    0    0
   0    1    0    0    0.29631    0.00000    0.00000    0.02537    1    0    0    1
   0    1    0    0    0.49736    0.00000    0.00000    0.02537    1    0    0    1
   0    0    1    0    0.30887    0.12500    0.00000    0.03143    1    0    0    1
   0    0    1    1    0.03242    0.12500    0.16667    0.03103    1    0    0    1
   0    0    1    1    0.52249    0.00000    0.00000    0.01691    1    0    0    0
   0    0    1    1    0.28374    0.00000    0.00000    0.01801    1    0    0    0
   1    0    0    1    0.47223    0.00000    0.00000    0.06832    1    0    0    0
   0    0    1    1    0.18321    0.12500    0.16667    0.01411    0    1    0    0
   0    0    1    1    0.30887    0.12500    0.00000    0.03474    1    0    0    0
   0    0    1    1    0.30887    0.00000    0.00000    0.01410    0    1    0    0
   0    0    1    1    0.34657    0.00000    0.00000    0.01854    1    0    0    0
   1    0    0    0    0.27117    0.00000    0.16667    0.10735    1    0    0    1
   0    1    0    0    0.47223    0.00000    0.00000    0.02537    1    0    0    0
   0    0    1    0    0.30887    0.00000    0.00000    0.01538    0    0    1    1
   0    0    1    0    0.30887    0.00000    0.00000    0.01538    0    0    1    1
   0    0    1    1    0.49736    0.12500    0.66667    0.05446    1    0    0    0
   0    1    0    1    0.35914    0.12500    0.00000    0.05411    0    1    0    0
   0    0    1    0    0.56019    0.00000    0.16667    0.02821    0    1    0    0
   0    0    1    1    0.43453    0.00000    0.00000    0.01376    1    0    0    0
   0    0    1    1    0.30887    0.12500    0.00000    0.03025    0    0    1    0
   0    0    1    1    0.37170    0.00000    0.00000    0.01415    1    0    0    0
   1    0    0    0    0.74868    0.12500    0.00000    0.14688    0    1    0    1
   0    0    1    0    0.30887    0.00000    0.00000    0.01411    0    1    0    1
   0    0    1    0    0.30887    0.00000    0.00000    0.01513    0    0    1    1
   1    0    0    0    0.29631    0.00000    0.00000    0.13526    0    1    0    1
   1    0    0    1    0.30887    0.12500    0.00000    0.10821    0    1    0    1
   0    0    1    1    0.22091    0.12500    0.00000    0.01268    1    0    0    0
   0    0    1    1    0.23348    0.00000    0.00000    0.01571    1    0    0    0
   1    0    0    1    0.27117    0.00000    0.00000    0.26474    0    1    0    0
   0    0    1    0    0.03242    0.37500    0.16667    0.04114    1    0    0    0
   1    0    0    0    0.47223    0.12500    0.00000    0.16039    0    1    0    1
   0    0    1    0    0.27117    0.00000    0.00000    0.01415    1    0    0    1
   1    0    0    1    0.33400    0.00000    0.33333    0.41282    0    1    0    0
